train_loss,created_at
0.012656070291996002,2020-03-23 09:53:32.308235
0.0005187964998185635,2020-03-23 09:53:42.525089
0.0007366440258920193,2020-03-23 09:53:55.768767
0.0009278583456762135,2020-03-23 09:54:08.181264
0.00037060436443425715,2020-03-23 09:54:19.119335
0.0005004694685339928,2020-03-23 09:54:29.592948
0.0008716189186088741,2020-03-23 09:54:40.284985
0.0006489501683972776,2020-03-23 09:54:50.470826
0.00043435575207695365,2020-03-23 09:55:01.731003
0.0005777422338724136,2020-03-23 09:55:12.952884
0.00036901741987094283,2020-03-23 09:55:22.944599
0.0004919029888696969,2020-03-23 09:55:33.556998
0.0004086652770638466,2020-03-23 09:55:43.122298
0.0007627225131727755,2020-03-23 09:55:53.921035
0.0004801873001269996,2020-03-23 09:56:04.201937
0.0004376540600787848,2020-03-23 09:56:16.473135
0.0011018469231203198,2020-03-23 09:56:27.554180
0.0004188398888800293,2020-03-23 09:56:37.748443
0.000591377611272037,2020-03-23 09:56:48.064319
0.0005443476256914437,2020-03-23 09:56:59.417604
0.0007189090247265995,2020-03-23 09:57:10.106063
0.0006713700131513178,2020-03-23 09:57:21.994533
0.00032135253422893584,2020-03-23 09:57:32.158869
0.0008836231427267194,2020-03-23 09:57:42.559209
0.00046066055074334145,2020-03-23 09:57:52.582978
0.0010052963625639677,2020-03-23 09:58:03.668391
0.00033137277932837605,2020-03-23 09:58:14.148202
0.0004714213137049228,2020-03-23 09:58:25.323863
0.0003341936971992254,2020-03-23 09:58:36.554594
0.0008576458203606308,2020-03-23 09:58:47.536048
0.00031319865956902504,2020-03-23 09:58:57.917708
0.0005364180542528629,2020-03-23 09:59:08.976825
0.0006928539369255304,2020-03-23 09:59:21.232239
0.00033035772503353655,2020-03-23 09:59:31.866848
0.0006429538480006158,2020-03-23 09:59:42.330535
0.001403212547302246,2020-03-23 09:59:51.807166
0.0003802870342042297,2020-03-23 10:00:02.050610
0.0004074830503668636,2020-03-23 10:00:11.666951
0.0004064515815116465,2020-03-23 10:00:22.719447
0.0004443414509296417,2020-03-23 10:00:32.755678
0.0004731579392682761,2020-03-23 10:00:44.459811
0.00035033837775699794,2020-03-23 10:00:56.742010
0.0002944765437860042,2020-03-23 10:01:11.562676
0.0004933911841362715,2020-03-23 10:01:23.850764
0.000540600682143122,2020-03-23 10:01:43.817703
0.0009869644418358803,2020-03-23 10:01:58.796581
0.00029178342083469033,2020-03-23 10:02:09.164524
0.0004893360310234129,2020-03-23 10:02:19.504368
0.0003487149951979518,2020-03-23 10:02:31.277555
0.0005799365462735295,2020-03-23 10:02:41.987181
0.0002789175196085125,2020-03-23 10:02:55.977705
0.000937244389206171,2020-03-23 10:03:08.676784
0.0014098709216341376,2020-03-23 10:03:19.436086
0.0006337675149552524,2020-03-23 10:03:31.846517
0.00030571187380701303,2020-03-23 10:03:42.758945
0.0004601739638019353,2020-03-23 10:03:58.434948
0.0007610148750245571,2020-03-23 10:04:09.985233
0.0003938385925721377,2020-03-23 10:04:21.357678
0.0005955036031082273,2020-03-23 10:04:31.818487
0.00043801075662486255,2020-03-23 10:04:43.111075
0.0004787724174093455,2020-03-23 10:04:54.614051
0.0003139204054605216,2020-03-23 10:05:05.749140
0.00031265479628928006,2020-03-23 10:05:17.516243
0.000898052123375237,2020-03-23 10:05:29.711197
0.00029358844039961696,2020-03-23 10:05:40.046756
0.0012097201542928815,2020-03-23 10:05:51.753472
0.00025481951888650656,2020-03-23 10:06:03.943357
0.000433807959780097,2020-03-23 10:06:15.878794
0.0003690557205118239,2020-03-23 10:06:27.095548
0.0009962262120097876,2020-03-23 10:06:37.257254
0.00044964096741750836,2020-03-23 10:06:49.407578
0.0007730434299446642,2020-03-23 10:06:59.483157
0.0005749218980781734,2020-03-23 10:07:11.701720
0.0002895016223192215,2020-03-23 10:07:22.775778
0.0003866113256663084,2020-03-23 10:07:34.786163
0.0007008576649241149,2020-03-23 10:07:46.107882
0.0005678238230757415,2020-03-23 10:07:57.120600
0.00046974627184681594,2020-03-23 10:08:08.105836
0.000891022733412683,2020-03-23 10:08:20.835615
0.00034518635948188603,2020-03-23 10:08:35.272328
0.0008478888776153326,2020-03-23 10:08:48.752855
0.0007968761492520571,2020-03-23 10:09:00.047522
0.0004787326615769416,2020-03-23 10:09:12.886342
0.0005496711819432676,2020-03-23 10:09:24.393365
0.0005288986722007394,2020-03-23 10:09:35.301017
0.0004999389639124274,2020-03-23 10:09:46.551897
0.00031718434183858335,2020-03-23 10:09:56.733742
0.000404584250645712,2020-03-23 10:10:06.854471
0.0011339784832671285,2020-03-23 10:10:19.869337
0.0005357501213438809,2020-03-23 10:10:32.060840
0.0003142420027870685,2020-03-23 10:10:45.625986
0.000602473970502615,2020-03-23 10:10:56.790209
0.000331401388393715,2020-03-23 10:11:08.175438
0.00041793513810262084,2020-03-23 10:11:18.470359
0.0005691249971278012,2020-03-23 10:11:29.766775
0.0008603690075688064,2020-03-23 10:11:41.147659
0.0005621875170618296,2020-03-23 10:11:52.291550
0.0004890862619504333,2020-03-23 10:12:02.992308
0.00033645849907770753,2020-03-23 10:12:14.350273
0.0006269867881201208,2020-03-23 10:12:25.124019
0.0010376333957538009,2020-03-23 10:12:36.353699
0.0002606605994515121,2020-03-23 10:12:46.589756
0.0005253119743429124,2020-03-23 10:12:56.732075
0.00047189401811920106,2020-03-23 10:13:09.742681
0.0007858061580918729,2020-03-23 10:13:21.474205
0.00040344096487388015,2020-03-23 10:13:32.777080
0.0004850538680329919,2020-03-23 10:13:46.166138
0.0008258892921730876,2020-03-23 10:13:57.491559
0.0009710572194308043,2020-03-23 10:14:07.592510
0.0004925722605548799,2020-03-23 10:14:23.330135
0.0003869837964884937,2020-03-23 10:14:34.119442
0.0010117675410583615,2020-03-23 10:14:44.547200
0.000694365066010505,2020-03-23 10:14:55.899033
0.0005449664313346148,2020-03-23 10:15:07.689058
0.000766598794143647,2020-03-23 10:15:18.752214
0.0010900525376200676,2020-03-23 10:15:29.670730
0.00037808349588885903,2020-03-23 10:15:40.149892
0.001103244605474174,2020-03-23 10:15:53.803371
0.0008139729616232216,2020-03-23 10:16:04.630788
0.0007442425121553242,2020-03-23 10:16:17.040988
0.0007588922162540257,2020-03-23 10:16:28.027038
0.0003972732520196587,2020-03-23 10:16:39.276207
0.0010852867271751165,2020-03-23 10:16:51.497369
0.0002481145493220538,2020-03-23 10:17:04.292455
0.0003201139916200191,2020-03-23 10:17:16.218051
0.0004230016202200204,2020-03-23 10:17:28.718035
0.00042582943569868803,2020-03-23 10:17:39.505135
0.00031051214318722486,2020-03-23 10:17:49.762618
0.00026120527763850987,2020-03-23 10:18:00.242165
0.00046513244160450995,2020-03-23 10:18:10.723534
0.00021402438869699836,2020-03-23 10:18:21.991161
0.0008333551231771708,2020-03-23 10:18:32.777433
0.0006664302200078964,2020-03-23 10:18:44.196861
0.00037168708513490856,2020-03-23 10:18:54.900705
0.00034449485247023404,2020-03-23 10:19:06.316983
0.00045793637400493026,2020-03-23 10:19:20.094135
0.00047310811351053417,2020-03-23 10:19:32.102925
0.0007235057419165969,2020-03-23 10:19:43.480019
0.000860279833432287,2020-03-23 10:19:54.568691
0.0003477131249383092,2020-03-23 10:20:06.516755
0.0004476415633689612,2020-03-23 10:20:17.811222
0.00042057971586473286,2020-03-23 10:20:28.830392
0.000726226600818336,2020-03-23 10:20:40.345328
0.00048812272143550217,2020-03-23 10:20:51.130707
0.00035901821684092283,2020-03-23 10:21:02.513206
0.0006182845681905746,2020-03-23 10:21:13.962881
0.00046035469858907163,2020-03-23 10:21:24.609136
0.00034800326102413237,2020-03-23 10:21:35.979362
0.00046548020327463746,2020-03-23 10:21:47.677467
0.000504895462654531,2020-03-23 10:21:58.250961
0.0006567361997440457,2020-03-23 10:22:10.034402
0.0007002779166214168,2020-03-23 10:22:22.267903
0.00030413002241402864,2020-03-23 10:22:32.957330
0.0005232281400822103,2020-03-23 10:22:44.600827
0.00018206411914434284,2020-03-23 10:22:55.047527
0.00032118026865646243,2020-03-23 10:23:06.524871
0.0005833375034853816,2020-03-23 10:23:17.172221
0.0003801586281042546,2020-03-23 10:23:28.903923
0.0007983522955328226,2020-03-23 10:23:38.999200
0.00040380668360739946,2020-03-23 10:23:49.613725
0.00046736194053664804,2020-03-23 10:24:00.573013
0.0006010708166286349,2020-03-23 10:24:12.008857
0.0009022888261824846,2020-03-23 10:24:23.090095
0.0003682712558656931,2020-03-23 10:24:35.585132
0.0011923793936148286,2020-03-23 10:24:48.443599
0.0004100348160136491,2020-03-23 10:24:59.865176
0.0009608718100935221,2020-03-23 10:25:11.307229
0.0004896249738521874,2020-03-23 10:25:22.402700
0.000670956913381815,2020-03-23 10:25:32.601485
0.0005687799421139061,2020-03-23 10:25:44.701587
0.0005250973626971245,2020-03-23 10:25:56.748776
0.0005105132004246116,2020-03-23 10:26:08.709755
0.0010393683332949877,2020-03-23 10:26:19.035695
0.0008858905639499426,2020-03-23 10:26:30.588787
0.0008433955372311175,2020-03-23 10:26:41.236587
0.0004176430811639875,2020-03-23 10:26:52.227612
0.000424554746132344,2020-03-23 10:27:05.451426
0.0010216912487521768,2020-03-23 10:27:16.324535
0.0005454354104585946,2020-03-23 10:27:27.626808
0.00028741100686602294,2020-03-23 10:27:38.706977
0.000599485996644944,2020-03-23 10:27:50.298251
0.00037197154597379267,2020-03-23 10:28:00.961220
0.00035239168209955096,2020-03-23 10:28:12.848766
0.000334683689288795,2020-03-23 10:28:24.098771
0.00042053344077430665,2020-03-23 10:28:35.526728
0.0007503243396058679,2020-03-23 10:28:46.207564
0.0005013978225179017,2020-03-23 10:28:57.810075
0.00039788283174857497,2020-03-23 10:29:13.637386
0.0007548764115199447,2020-03-23 10:29:26.038330
0.0003382123541086912,2020-03-23 10:29:37.192118
0.0007159182569012046,2020-03-23 10:29:47.875729
0.0006868075579404831,2020-03-23 10:29:58.243993
0.0008640100131742656,2020-03-23 10:30:10.148627
0.0008529530023224652,2020-03-23 10:30:23.185693
0.0006059464067220688,2020-03-23 10:30:33.698670
0.00047918560449033976,2020-03-23 10:30:47.204901
0.00024791728355921805,2020-03-23 10:31:01.272008
